Leistung [W]
256.656
236.76
216.64800000000002
201.46799999999996
186.684
174.024
164.748
159.696
154.872
151.344
148.668
147.264
146.16
145.452
145.85999999999999
149.04
151.428
154.72799999999998
158.49599999999998
158.94
158.76
158.964
165.012
176.22
248.868
259.24800000000005
267.444
282.108
295.812
313.476
342.64799999999997
353.148
373.98
394.10400000000004
415.116
433.16399999999993
458.91600000000005
482.25600000000003
503.40000000000003
527.88
553.0799999999999
597.504
620.0759999999999
641.64
661.236
664.932
654.072
631.692
623.1360000000001
592.152
583.1880000000001
557.136
552.024
546.048
540.828
535.164
531.2280000000001
522.336
519.252
516.528
516.792
519.096
522.12
537.24
558.024
589.9559999999999
619.524
650.172
672.072
685.5239999999999
689.616
685.812
674.952
658.8
642.444
621.1560000000001
602.424
588.648
576.36
567.468
555.696
544.056
533.448
518.724
503.304
486.44399999999996
476.592
464.65199999999993
453.93600000000004
420.08400000000006
382.056
357.84000000000003
333.3
303.936
273.168
277.596
255.36
234.60000000000002
214.86
201.108
188.592
178.152
170.124
165.636
161.664
158.448
156.396
155.64000000000001
154.476
153.888
154.44
157.88400000000001
161.112
163.632
166.5
166.44
165.576
165.66
171.66
180.828
252.876
263.23199999999997
272.55600000000004
288.61199999999997
306.336
328.008
352.992
369.552
394.236
417.67199999999997
441.9839999999999
465.22799999999995
493.9920000000001
520.332
543.108
570.624
596.376
639.2760000000001
661.1759999999999
685.3199999999999
705.792
710.3879999999999
696.4319999999999
672.372
661.428
625.98
615.396
587.7959999999999
581.4240000000001
573.984
561.9
556.644
551.844
548.508
544.0440000000001
540.24
535.86
536.2439999999999
537.444
550.308
568.884
596.58
624.948
656.988
682.38
699.684
705.264
702.972
693.768
676.98
660.3119999999999
636.66
617.7
603.72
591.1800000000001
581.6999999999999
567.0
554.76
541.548
524.4119999999999
507.48
488.664
477.49199999999996
465.05999999999995
451.58399999999995
415.70399999999995
375.73199999999997
348.36
322.05600000000004
293.18399999999997
263.928
277.74
256.656
236.76
216.64800000000002
201.46799999999996
186.684
174.024
164.748
159.696
154.872
151.344
148.668
147.264
146.16
145.452
145.85999999999999
149.04
151.428
154.72799999999998
158.49599999999998
158.94
158.76
158.964
165.012
176.22
248.868
259.24800000000005
267.444
282.108
295.812
313.476
342.64799999999997
353.148
373.98
394.10400000000004
415.116
433.16399999999993
458.91600000000005
482.25600000000003
503.40000000000003
527.88
553.0799999999999
597.504
620.0759999999999
641.64
661.236
664.932
654.072
631.692
623.1360000000001
592.152
583.1880000000001
557.136
552.024
546.048
540.828
535.164
531.2280000000001
522.336
519.252
516.528
516.792
519.096
522.12
537.24
558.024
589.9559999999999
619.524
650.172
672.072
685.5239999999999
689.616
685.812
674.952
658.8
642.444
621.1560000000001
602.424
588.648
576.36
567.468
555.696
544.056
533.448
518.724
503.304
486.44399999999996
476.592
464.65199999999993
453.93600000000004
420.08400000000006
382.056
357.84000000000003
333.3
303.936
273.168
244.236
224.17200000000003
206.088
191.664
179.24400000000003
165.168
152.952
147.45600000000002
145.24800000000002
143.292
141.732
141.804
143.28
143.61599999999999
146.50799999999998
149.448
157.488
163.428
172.632
182.016
192.55200000000002
199.464
211.38
232.81200000000004
267.96
368.88
404.50800000000004
430.236
454.476
464.4
468.73199999999997
472.9440000000001
457.02
444.036
431.0759999999999
421.836
415.752
416.62800000000004
420.96
428.604
440.08799999999997
445.65599999999995
458.48400000000004
458.17199999999997
467.77200000000005
472.79999999999995
474.75600000000003
473.976
468.7919999999999
461.112
465.7199999999999
467.592
447.696
455.88
454.94399999999996
460.62000000000006
456.408
455.112
452.952
453.96000000000004
452.15999999999997
450.18
451.596
460.29600000000005
481.092
504.048
534.0600000000001
568.548
597.336
620.82
636.504
643.392
639.972
628.116
619.752
611.088
597.588
584.928
575.316
567.708
555.864
548.304
535.92
524.484
506.70000000000005
489.396
470.72399999999993
461.4
456.84000000000003
447.75600000000003
416.148
376.824
348.348
323.976
299.53200000000004
274.932
240.168
222.348
205.62
193.308
179.712
165.12
152.16
146.376
144.38400000000001
142.26
140.076
140.232
141.48000000000002
142.03199999999998
144.71999999999997
148.176
156.40800000000002
163.008
172.56
182.532
192.99599999999998
200.196
213.26399999999998
234.79199999999997
270.672
371.964
408.4920000000001
435.20400000000006
460.164
470.184
475.65599999999995
477.15599999999995
462.432
448.32
434.352
424.29600000000005
417.264
415.548
420.5640000000001
426.91200000000003
433.896
437.748
450.804
449.952
458.23199999999997
463.2120000000001
467.68800000000005
471.84000000000003
465.38399999999996
463.15199999999993
464.856
465.036
442.62
447.816
447.612
452.712
455.65199999999993
457.70400000000006
455.91600000000005
455.46000000000004
454.536
453.612
455.68800000000005
464.36400000000003
484.63199999999995
507.048
535.5600000000001
573.684
596.2560000000001
621.108
637.272
643.872
640.728
629.4839999999999
619.788
611.652
598.392
585.4680000000001
574.5120000000001
567.54
556.116
548.004
535.248
524.184
506.712
489.672
471.816
462.56399999999996
457.98
448.404
415.536
376.572
350.304
327.348
303.54
278.08799999999997
234.48
216.79199999999997
200.04000000000002
187.296
174.38400000000001
160.656
148.99200000000002
143.076
141.44400000000002
139.656
138.084
138.24
139.94400000000002
140.352
143.64
147.048
155.556
162.408
171.97199999999998
181.092
191.84400000000002
198.912
212.14800000000002
234.63600000000002
270.81600000000003
375.73199999999997
412.536
440.352
465.74399999999997
475.392
483.74399999999997
480.996
465.22799999999995
452.0759999999999
438.96
430.0079999999999
424.14
424.08000000000004
429.384
438.41999999999996
448.38
454.29600000000005
470.1
471.75600000000003
480.144
485.95199999999994
491.13599999999997
493.932
487.896
487.464
490.32
486.7919999999999
462.072
467.604
465.7199999999999
469.092
473.01599999999996
476.24399999999997
476.316
475.12799999999993
474.37199999999996
471.22799999999995
470.568
477.15599999999995
495.336
518.76
547.2239999999999
583.1880000000001
603.4200000000001
627.912
643.296
650.124
646.44
635.4839999999999
625.5360000000001
617.604
604.4639999999999
590.136
579.132
572.304
561.732
554.4
541.8119999999999
530.628
512.448
495.08400000000006
477.36
468.7199999999999
461.5559999999999
452.448
419.376
380.4
352.656
327.72
302.15999999999997
275.43600000000004
230.50799999999998
213.01199999999997
196.188
184.368
172.236
159.3
148.38
142.536
140.952
139.344
137.94
138.63600000000002
140.28000000000003
140.928
143.62800000000001
147.012
155.628
162.63600000000002
172.26
181.608
192.82799999999997
200.08800000000002
212.856
235.704
273.192
369.684
416.4359999999999
445.452
471.996
482.568
493.932
488.08799999999997
473.15999999999997
459.408
447.948
438.65999999999997
432.54
432.924
437.97600000000006
446.41200000000003
456.996
463.164
477.696
479.46
489.63599999999997
496.70399999999995
500.664
502.83600000000007
497.04
494.84400000000005
493.932
491.748
466.176
472.03200000000004
468.576
470.87999999999994
472.77600000000007
476.376
476.052
473.94000000000005
472.99199999999996
470.48400000000004
470.72399999999993
475.752
495.168
520.164
548.124
583.5840000000001
607.116
632.124
647.6759999999999
655.212
650.952
639.2760000000001
629.0759999999999
620.28
606.9000000000001
593.268
581.436
574.356
563.172
556.944
544.428
533.0999999999999
516.5640000000001
501.76800000000003
483.4920000000001
471.67199999999997
465.49199999999996
458.24399999999997
425.62800000000004
385.98
355.884
329.652
303.24
276.42
258.396
236.412
216.696
199.74
185.592
171.696
161.004
154.032
149.82
147.38400000000001
145.572
144.888
144.82799999999997
144.804
144.86399999999998
146.112
150.636
154.404
157.968
162.06
163.656
165.108
167.21999999999997
176.24400000000003
195.108
273.71999999999997
291.888
306.612
327.84000000000003
348.564
367.176
382.008
385.95599999999996
396.01200000000006
403.068
411.948
421.548
436.176
450.264
466.37999999999994
483.696
499.464
534.444
547.932
566.184
578.64
586.644
590.412
586.236
578.28
549.7439999999999
551.736
534.72
540.84
545.364
548.604
550.332
557.484
567.636
568.56
565.992
568.476
572.1
577.692
592.788
613.6679999999999
640.14
663.768
690.108
706.0440000000001
713.724
712.776
707.5319999999999
695.748
679.392
660.24
632.9760000000001
610.776
590.28
575.892
565.344
553.092
541.4639999999999
534.048
520.164
506.976
491.616
481.77600000000007
474.31199999999995
468.22799999999995
437.73599999999993
403.83600000000007
380.94
358.416
331.476
302.964
269.808
248.73600000000002
228.39600000000002
209.95200000000003
196.21200000000005
183.93599999999998
173.304
165.372
160.896
157.344
154.368
152.60399999999998
151.74
150.924
150.45600000000002
151.00799999999998
154.404
157.74
160.344
163.332
163.644
163.04399999999998
163.416
169.464
178.99200000000002
252.096
262.608
272.1
288.744
306.696
332.196
353.376
371.77200000000005
397.74
420.90000000000003
445.392
467.04
494.5199999999999
520.2
543.372
569.856
596.712
642.288
667.032
689.0640000000001
711.348
717.108
700.8
675.372
665.3520000000001
625.128
615.552
585.192
577.1880000000001
565.368
558.42
550.992
546.7800000000001
543.156
536.52
530.412
525.444
525.888
526.6560000000001
537.12
554.6880000000001
582.3480000000001
615.84
647.076
675.1800000000001
693.384
700.5600000000001
699.744
690.792
674.472
657.804
636.408
617.232
602.8199999999999
591.132
580.8119999999999
566.328
554.016
540.7080000000001
523.716
506.892
487.48800000000006
475.824
461.86800000000005
449.04
412.58400000000006
371.88
343.356
316.956
288.276
259.764
227.90399999999997
210.85200000000003
193.59600000000003
181.44
170.16
158.22
149.34
143.496
142.512
140.856
139.812
140.976
142.608
143.62800000000001
145.776
149.052
157.356
164.928
174.45600000000002
183.432
195.15599999999998
202.356
215.83199999999997
239.484
277.452
366.444
424.51199999999994
455.34000000000003
481.70399999999995
492.13199999999995
508.94399999999996
493.84800000000007
479.3520000000001
465.27600000000007
453.264
443.6400000000001
437.62800000000004
438.4800000000001
443.97600000000006
452.76
462.20400000000006
469.464
482.86799999999994
483.672
498.82800000000003
502.67999999999995
503.67600000000004
505.752
495.468
490.068
484.788
485.124
462.91200000000003
465.6479999999999
465.58799999999997
465.504
469.284
472.29599999999994
470.748
466.72799999999995
465.34800000000007
463.30799999999994
462.504
466.22399999999993
485.2919999999999
513.984
543.252
576.6120000000001
604.2959999999999
633.7560000000001
651.3
661.08
657.7199999999999
646.932
636.408
628.5600000000001
616.752
603.9960000000001
591.852
582.768
571.6800000000001
564.6120000000001
550.92
537.936
522.4920000000001
506.13599999999997
487.72799999999995
470.46
463.77600000000007
453.9
418.896
375.15599999999995
343.94399999999996
317.21999999999997
291.48
265.392
227.376
210.372
193.752
182.29199999999997
169.11599999999999
156.624
147.336
141.096
139.92000000000002
138.28799999999998
137.05200000000002
138.276
139.8
140.904
142.98000000000002
146.85600000000002
155.29199999999997
162.46800000000002
172.524
180.93599999999998
193.12800000000001
200.14799999999997
213.25199999999995
237.948
276.876
366.264
424.47600000000006
456.59999999999997
482.46
491.95199999999994
508.84799999999996
493.356
481.116
467.676
455.184
447.37199999999996
441.396
442.29600000000005
447.072
454.11600000000004
463.51199999999994
471.072
489.4200000000001
492.91200000000003
502.08000000000004
510.612
519.48
522.1320000000001
519.012
511.716
503.50800000000004
504.252
488.20799999999997
493.33200000000005
490.236
488.13599999999997
488.172
487.308
486.216
478.48800000000006
473.1
468.51599999999996
466.32
468.096
484.116
512.22
539.472
571.068
602.8439999999999
633.216
653.484
664.044
662.184
651.288
641.196
633.336
621.276
609.072
598.044
588.84
576.132
568.5360000000001
555.768
542.892
526.404
510.264
491.72399999999993
475.104
467.904
457.68
421.22400000000005
378.996
347.712
319.764
293.364
266.64
221.196
205.488
189.14400000000003
177.144
166.764
156.312
148.836
142.524
141.552
140.352
138.888
141.24
143.57999999999998
144.84
146.904
150.888
158.54399999999998
166.488
176.36399999999998
184.21200000000002
196.908
204.60000000000002
218.43599999999998
243.912
283.668
364.02
431.832
465.05999999999995
492.02399999999994
501.38399999999996
518.352
500.65200000000004
487.596
472.88399999999996
460.836
454.068
449.808
450.696
454.81199999999995
463.55999999999995
472.932
479.748
499.98
500.84400000000005
510.27599999999995
519.756
527.328
526.164
515.9760000000001
512.424
509.352
506.376
481.668
487.22399999999993
481.572
476.36400000000003
474.624
472.95599999999996
472.32
470.184
462.552
459.7080000000001
460.12800000000004
463.02
480.4440000000001
511.464
541.0799999999999
576.132
611.5079999999999
641.5799999999999
662.016
672.9000000000001
671.604
660.504
650.448
642.492
631.2
618.084
606.5640000000001
597.408
584.7959999999999
577.02
564.192
550.6679999999999
534.948
518.412
500.02799999999996
476.13599999999997
471.12000000000006
462.7199999999999
427.56000000000006
384.504
348.58799999999997
319.356
290.72399999999993
264.924
237.89999999999998
220.392
202.56
188.80800000000002
177.732
165.984
157.272
150.38400000000001
148.752
147.432
146.328
148.296
149.88
150.444
152.37599999999998
156.024
162.82799999999997
170.124
180.276
189.096
201.26399999999998
209.016
221.61599999999999
246.36
284.76
364.05600000000004
430.824
464.32800000000003
491.22
501.84000000000003
517.596
500.70000000000005
488.532
475.236
461.976
454.04400000000004
447.97200000000004
448.55999999999995
453.108
461.124
469.956
476.184
493.644
496.644
510.51599999999996
518.424
522.6600000000001
519.9960000000001
510.06000000000006
506.28
501.252
503.568
480.048
477.408
476.472
472.87199999999996
478.752
480.31199999999995
476.53200000000004
477.252
472.932
470.98800000000006
466.30799999999994
466.03200000000004
478.248
505.08000000000004
530.772
563.304
598.776
630.828
653.64
665.184
663.648
653.2800000000001
642.72
634.896
623.64
612.1560000000001
600.768
591.852
578.148
570.3119999999999
555.3
541.02
526.5360000000001
509.0880000000001
492.552
469.51199999999994
467.04
457.2120000000001
420.52799999999996
377.34000000000003
343.584
315.396
288.744
263.17199999999997
240.024
222.11999999999998
204.408
189.86399999999998
179.82
169.284
161.016
154.56
152.712
151.00799999999998
149.172
150.204
151.88400000000001
152.688
154.88400000000001
158.808
166.308
173.736
184.236
193.11599999999999
203.688
210.97199999999998
223.536
247.62
284.64000000000004
371.796
425.46
457.54800000000006
482.82
494.616
509.54400000000004
490.48800000000006
479.36400000000003
464.91600000000005
451.22399999999993
443.124
438.432
437.712
444.024
452.004
461.53200000000004
467.25600000000003
483.2879999999999
487.524
498.192
504.24
508.68
501.37199999999996
496.22399999999993
491.02799999999996
489.01200000000006
490.14
467.04
469.176
471.12000000000006
468.108
465.684
463.896
459.816
458.88
453.58799999999997
452.2080000000001
450.828
452.34000000000003
465.504
489.02399999999994
514.776
547.308
583.572
615.444
640.9680000000001
654.252
654.336
645.1200000000001
634.344
626.2439999999999
614.244
601.872
590.8320000000001
583.8240000000001
571.524
564.288
551.088
538.1400000000001
523.404
505.9319999999999
489.63599999999997
471.336
467.80799999999994
459.036
423.756
383.53200000000004
352.224
326.43600000000004
300.46799999999996
275.82
269.856
246.49200000000002
225.096
206.088
191.292
177.096
165.876
158.964
155.472
153.24
151.32
150.49200000000002
150.51600000000002
150.42000000000002
150.048
151.06799999999998
155.256
159.096
162.852
167.244
169.24800000000002
171.56400000000002
173.532
181.85999999999999
200.832
280.092
299.29200000000003
314.01599999999996
337.068
360.036
381.27600000000007
389.184
395.52
404.532
410.65200000000004
419.952
430.16399999999993
444.612
459.73199999999997
475.11600000000004
493.692
509.98800000000006
543.972
556.332
572.9639999999999
584.412
591.9000000000001
593.568
589.3679999999999
578.6880000000001
551.2199999999999
553.356
532.656
537.54
542.4
546.4680000000001
546.948
551.9879999999999
561.336
561.84
560.892
561.7439999999999
564.288
566.976
578.268
596.628
618.192
640.7760000000001
669.924
691.512
704.52
710.736
708.24
698.136
681.396
662.64
634.8119999999999
611.88
590.7959999999999
576.024
565.452
552.516
541.392
532.164
517.3439999999999
504.79200000000003
489.61199999999997
479.856
474.168
466.94399999999996
436.51199999999994
402.648
380.1
357.67199999999997
332.892
305.78400000000005
277.716
255.67199999999997
235.43999999999997
216.88799999999998
202.5
189.06
177.276
169.692
165.252
161.32799999999997
158.22
156.204
155.196
154.17600000000002
153.324
153.912
157.248
160.32000000000002
163.32000000000002
166.44
166.23600000000002
166.04399999999998
166.512
172.872
182.54399999999998
255.876
266.592
277.08
294.13200000000006
313.812
338.652
358.572
380.1
405.576
430.308
456.30000000000007
479.736
508.032
534.12
560.064
586.392
612.444
655.6800000000001
675.528
697.5239999999999
717.0719999999999
717.156
703.6320000000001
679.9200000000001
665.916
627.492
615.744
582.432
568.272
554.772
544.956
540.564
535.02
530.832
529.164
526.0680000000001
520.0680000000001
520.488
521.268
530.028
545.22
567.48
598.236
634.5
660.7800000000001
682.2959999999999
695.4359999999999
696.312
687.528
671.916
656.268
634.5
614.376
600.4680000000001
588.528
578.664
564.096
551.5559999999999
537.948
521.028
504.17999999999995
485.1
474.7919999999999
461.892
448.72799999999995
413.004
372.708
345.264
319.308
290.964
263.08799999999997
246.84
228.39600000000002
211.32
196.43999999999997
186.396
175.212
165.648
158.39999999999998
156.38400000000001
154.464
151.212
151.488
152.76
152.67600000000002
155.112
158.688
166.428
172.692
183.156
193.308
203.724
210.97199999999998
223.93200000000002
247.44
284.47200000000004
378.312
423.4920000000001
452.29200000000003
478.044
488.712
503.076
482.98800000000006
473.24399999999997
459.432
445.36800000000005
436.308
431.964
431.52
436.092
441.876
451.63200000000006
459.9
475.22399999999993
476.84400000000005
491.052
496.716
499.00800000000004
494.41200000000003
488.03999999999996
485.20799999999997
481.77600000000007
484.56000000000006
460.94399999999996
460.15199999999993
461.7120000000001
461.62800000000004
463.176
462.024
460.48799999999994
456.15599999999995
454.91999999999996
452.352
449.196
451.788
466.236
486.61199999999997
510.804
543.1679999999999
580.572
606.684
632.472
646.068
645.6479999999999
636.876
626.8679999999999
619.02
606.78
594.372
583.272
575.8679999999999
563.76
555.912
541.7040000000001
528.6360000000001
513.0
496.788
478.716
463.236
458.052
449.91599999999994
416.712
379.848
349.188
321.672
293.15999999999997
267.51599999999996
253.24800000000005
234.012
216.04799999999997
200.70000000000002
190.476
178.704
168.94799999999998
162.24
159.79199999999997
157.848
154.692
154.93200000000002
156.012
156.228
158.796
161.688
168.336
174.144
184.11599999999999
194.736
205.21200000000005
211.824
224.052
245.904
281.952
372.636
415.68
443.604
469.81199999999995
480.552
494.316
474.01200000000006
465.528
452.08799999999997
438.41999999999996
430.56000000000006
426.696
426.08399999999995
431.256
436.59599999999995
445.164
452.964
464.77200000000005
467.08799999999997
478.464
485.01599999999996
487.29599999999994
482.15999999999997
475.29599999999994
469.164
469.48800000000006
470.17199999999997
449.928
448.104
449.62800000000004
449.01599999999996
450.024
445.84799999999996
446.08799999999997
444.06000000000006
444.504
443.52
442.32
447.27600000000007
463.392
479.388
500.76000000000005
531.048
568.5360000000001
597.588
624.768
639.5520000000001
638.1479999999999
629.4839999999999
619.9680000000001
611.412
598.3679999999999
586.9200000000001
576.516
568.9559999999999
557.628
549.408
535.0799999999999
523.572
507.91200000000003
492.108
473.592
458.65199999999993
459.54
451.572
418.51199999999994
382.5
351.85200000000003
325.848
299.70000000000005
273.90000000000003
259.476
240.15599999999998
221.40000000000003
205.79999999999998
195.12
183.0
172.812
165.71999999999997
162.71999999999997
160.17600000000002
156.132
156.204
156.768
156.456
158.832
161.736
169.164
174.696
184.236
194.38800000000003
205.176
212.412
223.68
244.00799999999998
278.64000000000004
375.84000000000003
409.548
436.236
461.892
475.536
485.79599999999994
466.55999999999995
455.856
440.256
425.77200000000005
417.63599999999997
414.90000000000003
412.812
417.12
420.44399999999996
427.22400000000005
435.91200000000003
447.65999999999997
445.248
454.81199999999995
457.5
457.596
453.16799999999995
454.884
447.74399999999997
445.212
447.39599999999996
433.22400000000005
435.09599999999995
437.36400000000003
431.29200000000003
435.79200000000003
434.09999999999997
432.58799999999997
435.59999999999997
437.964
435.41999999999996
432.37199999999996
434.196
448.5
462.684
481.524
508.72799999999995
544.416
574.56
607.08
624.5759999999999
624.192
616.932
606.816
599.376
585.84
574.488
563.2919999999999
554.6759999999999
544.6439999999999
538.1519999999999
524.0999999999999
513.396
496.52399999999994
480.26400000000007
462.13199999999995
453.44399999999996
453.948
446.29200000000003
415.51199999999994
382.46399999999994
354.6
328.87199999999996
303.68399999999997
278.28
259.908
240.75600000000003
222.93599999999998
209.02800000000002
196.548
182.844
171.35999999999999
164.7
161.832
160.04399999999998
157.07999999999998
156.804
157.728
157.536
159.35999999999999
162.324
170.148
176.16
185.51999999999998
195.49200000000002
206.832
214.644
226.488
246.36
280.82399999999996
373.38
407.448
434.97600000000006
461.052
476.98800000000006
482.62800000000004
463.86
453.54
437.892
422.928
415.12800000000004
414.144
412.79999999999995
418.20000000000005
422.808
430.188
439.27200000000005
447.73199999999997
448.55999999999995
456.852
463.73999999999995
464.448
458.09999999999997
455.604
449.04
451.72799999999995
451.41600000000005
442.86
444.34799999999996
447.22799999999995
445.94399999999996
450.16799999999995
446.496
447.384
444.312
444.0
439.812
438.72
440.09999999999997
452.964
467.48400000000004
487.524
514.392
547.74
577.344
606.768
622.836
622.62
615.6600000000001
605.4000000000001
597.36
584.448
572.58
561.816
552.696
542.6400000000001
535.38
521.8199999999999
509.98800000000006
494.388
478.284
460.608
453.58799999999997
457.02
448.91999999999996
418.04400000000004
384.696
356.712
330.672
306.072
280.092
262.26
242.796
224.49599999999998
209.42399999999998
195.48
181.00799999999998
169.176
162.588
158.892
157.07999999999998
154.90800000000002
154.56
155.67600000000002
155.556
157.692
160.356
167.772
173.94
183.948
193.5
204.78000000000003
211.716
223.74
243.09600000000003
277.44
367.524
402.24
429.624
456.08399999999995
474.216
477.468
461.1
452.028
437.604
423.73199999999997
416.0880000000001
413.91600000000005
412.32
416.964
422.4359999999999
428.928
436.56000000000006
445.608
447.552
456.49199999999996
464.64
467.13599999999997
457.66799999999995
452.532
449.316
453.34800000000007
454.11600000000004
449.124
447.86400000000003
448.34400000000005
444.56399999999996
446.496
443.112
446.22
444.91200000000003
444.336
441.41999999999996
442.41599999999994
446.76
461.196
477.468
497.72399999999993
523.092
554.436
581.904
606.252
620.9399999999999
621.108
612.252
601.9680000000001
593.676
580.5
568.332
557.064
548.34
537.42
530.34
517.6800000000001
506.4359999999999
490.05600000000004
475.70399999999995
458.676
451.332
459.144
452.52
423.82800000000003
392.62800000000004
365.904
340.488
315.312
288.76800000000003
260.26800000000003
238.368
219.50399999999996
203.57999999999998
188.35200000000003
173.352
161.148
155.124
151.99200000000002
150.25199999999998
148.752
147.83999999999997
148.272
147.98399999999998
148.176
149.61599999999999
154.452
158.568
162.192
166.428
168.36
170.232
172.536
181.68
200.29200000000003
277.82399999999996
296.31600000000003
312.12
336.552
358.44
378.84000000000003
385.176
394.404
403.27199999999993
409.572
418.43999999999994
429.41999999999996
443.784
458.2800000000001
474.86400000000003
490.788
505.59599999999995
537.768
549.8879999999999
568.356
579.144
587.184
589.572
583.872
574.2239999999999
545.6759999999999
546.3240000000001
530.172
537.456
542.2080000000001
544.332
543.096
546.864
554.3879999999999
555.1800000000001
553.248
553.8480000000001
555.3240000000001
556.8119999999999
565.056
580.692
599.208
620.7
650.904
674.112
692.652
701.172
702.216
693.1320000000001
678.168
659.508
632.004
608.748
587.9399999999999
574.1279999999999
562.956
550.572
538.908
530.052
515.568
500.352
485.83200000000005
476.55600000000004
472.596
465.168
434.832
400.65599999999995
376.74
354.08399999999995
328.548
301.91999999999996
278.472
259.776
239.06399999999996
221.07599999999996
207.52800000000002
195.084
181.596
174.204
169.632
165.792
162.44400000000002
160.524
159.816
158.844
158.304
157.716
160.632
164.892
167.02800000000002
168.648
167.76
168.108
168.528
174.732
183.204
254.24400000000003
263.808
273.98400000000004
294.048
313.548
337.296
355.56
379.02
404.2919999999999
425.784
448.596
477.7800000000001
513.588
538.296
563.004
583.608
603.312
645.564
662.004
685.4399999999999
705.5039999999999
707.8439999999999
688.068
663.708
647.6519999999999
612.852
599.64
565.836
556.416
547.308
538.056
532.9680000000001
527.304
524.988
524.664
522.384
515.52
512.244
515.4000000000001
521.0039999999999
534.432
553.6800000000001
579.12
617.316
647.472
670.6800000000001
684.3480000000001
688.056
680.8199999999999
666.2879999999999
651.24
628.608
610.38
595.188
582.7919999999999
572.52
557.196
545.292
532.392
513.912
496.068
476.976
466.752
455.784
443.448
408.648
371.568
344.376
317.01599999999996
288.744
260.424
258.576
239.32799999999997
220.596
206.268
193.704
180.168
168.86399999999998
161.268
157.44
155.16
152.196
152.12400000000002
152.976
152.66400000000002
154.24800000000002
156.972
164.55599999999998
170.52
180.912
191.34
203.02800000000002
210.156
222.516
242.07599999999996
277.32
367.032
401.148
427.896
454.0559999999999
478.62
472.092
457.23599999999993
447.696
435.13200000000006
422.17199999999997
414.29999999999995
412.98
412.63200000000006
418.74
424.716
432.67199999999997
438.624
448.70400000000006
452.29200000000003
460.536
467.424
472.37999999999994
468.15599999999995
462.612
456.624
467.13599999999997
467.4
458.06399999999996
461.184
459.36
456.804
455.076
453.44399999999996
457.18800000000005
458.24399999999997
458.64
